img_ts,send_ts,dt_ms,px_error,w_x,w_y,w_z,v_x,v_y,v_z
1775661669.112422,1775661669.466557,354.135,29.925,0.000,0.000,0.000,47.323,-33.263,-2.565
1775661669.467638,1775661669.833067,365.429,26.146,0.000,0.000,0.000,46.677,-29.671,-1.637
1775661669.834394,1775661670.207818,373.425,25.561,0.000,0.000,0.000,38.686,-36.667,-1.720
1775661670.209641,1775661670.580333,370.692,19.499,0.000,0.000,0.000,3.812,-28.834,-0.258
1775661670.581807,1775661670.956516,374.709,15.795,0.000,0.000,0.000,-14.722,-26.031,0.851
1775661670.958300,1775661671.331666,373.366,15.015,0.000,0.000,0.000,-19.520,-13.407,0.904
1775661671.332751,1775661671.713861,381.111,13.742,0.000,0.000,0.000,-9.760,-8.218,0.991
1775661671.715121,1775661672.094622,379.501,12.876,0.000,0.000,0.000,-4.880,-5.234,0.947
1775661672.096012,1775661672.469390,373.378,10.888,0.000,0.000,0.000,-2.440,-4.199,1.045
1775661672.470474,1775661672.852669,382.195,9.293,0.000,0.000,0.000,-1.220,-3.580,1.103
1775661672.853851,1775661673.241979,388.128,7.624,0.000,0.000,0.000,-0.610,-3.684,0.542
1775661673.243040,1775661673.636676,393.636,6.341,0.000,0.000,0.000,-9.993,-2.987,0.901
1775661673.637888,1775661674.017177,379.288,5.171,0.000,0.000,0.000,-13.466,-2.467,0.853
1775661674.019178,1775661674.413239,394.062,4.732,0.000,0.000,0.000,-16.466,-2.537,0.999
1775661674.414294,1775661674.776030,361.736,4.189,0.000,0.000,0.000,-17.750,-2.435,0.983
1775661674.776940,1775661675.131897,354.957,4.149,0.000,0.000,0.000,-20.214,-2.595,0.484
1775661675.132968,1775661675.485423,352.455,4.348,0.000,0.000,0.000,-23.476,-4.688,1.258
1775661675.486455,1775661675.834516,348.061,4.587,0.000,0.000,0.000,-24.260,-3.842,1.113
1775661675.835604,1775661676.185072,349.468,4.745,0.000,0.000,0.000,-25.682,-2.128,1.421
1775661676.186081,1775661676.539950,353.869,4.787,0.000,0.000,0.000,-24.285,-2.236,1.507
1775661676.541041,1775661676.896665,355.624,5.006,0.000,0.000,0.000,-26.410,-2.438,2.263
1775661676.897607,1775661677.250647,353.040,5.080,0.000,0.000,0.000,-24.445,-2.239,1.692
1775661677.251730,1775661677.603940,352.210,5.116,0.000,0.000,0.000,-21.479,-2.329,0.972
1775661677.604983,1775661677.963238,358.256,5.096,0.000,0.000,0.000,-20.051,-2.193,1.070
1775661677.964535,1775661678.320960,356.425,5.047,0.000,0.000,0.000,-18.510,-1.863,1.198
1775661678.322662,1775661678.678387,355.725,4.824,0.000,0.000,0.000,-15.780,-1.680,0.855
1775661678.679543,1775661679.029207,349.664,4.544,0.000,0.000,0.000,-15.897,-1.660,0.837
1775661679.030751,1775661679.378100,347.348,4.360,0.000,0.000,0.000,-16.750,-1.757,0.809
1775661679.379523,1775661679.723411,343.888,4.134,0.000,0.000,0.000,-17.374,-2.333,0.970
1775661679.724485,1775661680.080197,355.713,4.229,0.000,0.000,0.000,-21.982,-1.149,0.057
1775661680.081275,1775661680.437586,356.310,3.977,0.000,0.000,0.000,-20.459,-1.748,0.122
1775661680.438867,1775661680.787982,349.114,3.737,0.000,0.000,0.000,-16.226,-1.436,0.355
1775661680.789101,1775661681.133578,344.477,3.716,0.000,0.000,0.000,-16.974,-1.242,0.576
1775661681.134543,1775661681.487336,352.792,3.743,0.000,0.000,0.000,-18.387,-1.586,0.611
1775661681.488632,1775661681.849040,360.407,3.679,0.000,0.000,0.000,-16.266,-0.958,0.608
1775661681.857030,1775661682.216929,359.900,3.746,0.000,0.000,0.000,-16.213,-0.039,0.629
1775661682.218156,1775661682.592892,374.736,3.770,0.000,0.000,0.000,-16.636,1.203,0.493
1775661682.593966,1775661682.960008,366.042,3.899,0.000,0.000,0.000,-19.527,3.754,0.240
1775661682.961281,1775661683.327712,366.431,3.802,0.000,0.000,0.000,-16.279,4.334,0.272
1775661683.329278,1775661683.704833,375.555,3.753,0.000,0.000,0.000,-19.175,8.702,0.070
1775661683.705925,1775661684.065790,359.865,3.952,0.000,0.000,0.000,-21.251,12.173,-0.051
1775661684.067357,1775661684.444927,377.570,4.358,0.000,0.000,0.000,-23.711,13.252,0.421
1775661684.446090,1775661684.816774,370.683,4.455,0.000,0.000,0.000,-21.423,12.459,0.452
1775661684.817867,1775661685.179147,361.281,4.778,0.000,0.000,0.000,-24.531,15.895,0.097
1775661685.180346,1775661685.551727,371.382,5.629,0.000,0.000,0.000,-29.901,23.503,-1.057
1775661685.552863,1775661685.924706,371.843,6.019,0.000,0.000,0.000,-29.050,20.064,-0.059
1775661685.925774,1775661686.291147,365.372,6.243,0.000,0.000,0.000,-26.421,16.535,0.455
1775661686.292217,1775661686.665947,373.730,6.558,0.000,0.000,0.000,-27.366,19.825,-0.222
1775661686.667164,1775661687.036484,369.320,7.375,0.000,0.000,0.000,-30.324,25.837,-1.101
1775661687.037568,1775661687.409726,372.158,7.963,0.000,0.000,0.000,-32.566,28.569,-1.776
1775661687.410835,1775661687.778170,367.335,7.823,0.000,0.000,0.000,-24.692,21.538,-1.282
1775661687.779350,1775661688.141428,362.077,7.812,0.000,0.000,0.000,-25.160,18.058,0.004
1775661688.142571,1775661688.514498,371.927,8.068,0.000,0.000,0.000,-24.466,20.703,0.221
1775661688.515695,1775661688.886515,370.820,8.323,0.000,0.000,0.000,-28.322,24.537,-0.387
1775661688.887541,1775661689.272468,384.926,8.042,0.000,0.000,0.000,-28.160,25.392,0.206
1775661689.273532,1775661689.667240,393.708,8.496,0.000,0.000,0.000,-31.028,29.880,-1.025
1775661689.669126,1775661690.040470,371.344,9.528,0.000,0.000,0.000,-36.114,35.061,-1.746
1775661690.042045,1775661690.416152,374.106,10.301,0.000,0.000,0.000,-38.394,37.602,-1.832
1775661690.417239,1775661690.780211,362.972,10.188,0.000,0.000,0.000,-35.360,32.570,-0.601
1775661690.781340,1775661691.129743,348.403,10.165,0.000,0.000,0.000,-35.241,31.171,0.149
1775661691.130938,1775661691.484217,353.279,10.949,0.000,0.000,0.000,-34.981,33.524,0.297
1775661691.485188,1775661691.833518,348.330,11.632,0.000,0.000,0.000,-35.379,35.518,-0.278
1775661691.834610,1775661692.191897,357.287,11.762,0.000,0.000,0.000,-30.947,31.465,-0.167
1775661692.192988,1775661692.561387,368.399,11.331,0.000,0.000,0.000,-24.596,25.655,-0.365
1775661692.562506,1775661692.935568,373.061,11.513,0.000,0.000,0.000,-21.643,31.453,-2.579
1775661692.936990,1775661693.310931,373.942,11.317,0.000,0.000,0.000,-20.295,33.579,-3.332
1775661693.312070,1775661693.693642,381.572,10.452,0.000,0.000,0.000,-19.745,30.761,-2.068
1775661693.694620,1775661694.078282,383.662,11.528,0.000,0.000,0.000,-5.662,40.133,-5.758
1775661694.079900,1775661694.459832,379.932,14.023,0.000,0.000,0.000,16.032,45.002,-9.857
1775661694.461241,1775661694.828469,367.227,14.309,0.000,0.000,0.000,9.758,44.601,-5.775
1775661694.830011,1775661695.196511,366.501,16.898,0.000,0.000,0.000,4.879,47.271,-6.531
1775661695.197454,1775661695.578760,381.306,18.315,0.000,0.000,0.000,2.440,48.383,-5.348
1775661695.580160,1775661695.966037,385.877,27.659,0.000,0.000,0.000,1.220,49.192,-19.055
1775661695.967119,1775661696.335046,367.927,30.585,0.000,0.000,0.000,0.610,49.537,-13.138
1775661696.336124,1775661696.720974,384.850,34.378,0.000,0.000,0.000,0.305,49.754,-14.528
1775661696.722425,1775661697.107112,384.686,36.871,0.000,0.000,0.000,24.221,49.708,-13.804
1775661697.108384,1775661697.484793,376.410,43.086,0.000,0.000,0.000,37.099,49.853,-14.165
1775661697.860239,1775661698.227743,367.504,58.039,0.000,0.000,0.000,38.535,42.118,-8.988
1775661698.229004,1775661698.601867,372.863,61.859,0.000,0.000,0.000,44.241,46.021,-1.384
1775661698.603040,1775661698.967858,364.818,69.690,0.000,0.000,0.000,47.121,48.011,-10.495
1775661698.969320,1775661699.339910,370.590,69.524,0.000,0.000,0.000,47.922,46.032,-5.510
1775661699.340940,1775661699.714937,373.997,72.278,0.000,0.000,0.000,48.961,48.016,9.848
1775661699.715993,1775661700.093775,377.782,78.841,0.000,0.000,0.000,49.481,49.006,10.380
1775661700.095035,1775661700.469269,374.233,84.680,0.000,0.000,0.000,49.740,49.491,16.737
1775661700.470408,1775661700.854349,383.941,100.186,0.000,0.000,0.000,49.870,49.745,29.331
1775661700.855424,1775661701.234191,378.767,109.533,0.000,0.000,0.000,49.935,49.860,38.690
1775661701.235361,1775661701.624359,388.998,91.737,0.000,0.000,0.000,48.831,32.983,23.401
1775661701.625531,1775661702.010312,384.781,95.656,0.000,0.000,0.000,49.414,20.422,19.003
1775661702.011395,1775661702.387679,376.284,93.018,0.000,0.000,0.000,49.390,-1.130,12.839
1775661702.779757,1775661703.161074,381.317,558.847,0.000,0.000,0.000,47.758,-15.177,2.680
1775661703.162162,1775661703.538096,375.934,548.855,0.000,0.000,0.000,48.631,-29.016,-5.745
1775661703.539605,1775661703.919217,379.612,540.102,0.000,0.000,0.000,44.730,-27.767,-7.623
1775661703.920343,1775661704.289979,369.637,531.899,0.000,0.000,0.000,46.518,-35.712,-13.863
1775661704.290971,1775661704.683835,392.864,515.435,0.000,0.000,0.000,47.182,-40.835,-17.199
1775661704.685177,1775661705.063561,378.384,501.385,0.000,0.000,0.000,46.884,-42.908,-18.257
1775661705.064629,1775661705.436792,372.163,504.179,0.000,0.000,0.000,48.274,-46.424,-21.295
1775661705.437838,1775661705.819277,381.438,516.352,0.000,0.000,0.000,49.137,-48.212,-35.411
1775661705.820670,1775661706.201217,380.547,516.494,0.000,0.000,0.000,47.464,-48.490,-26.909
1775661706.202610,1775661706.575041,372.431,39.659,0.000,0.000,0.000,38.595,-45.847,-17.912
1775661706.576290,1775661706.948574,372.284,40.507,0.000,0.000,0.000,38.397,-47.496,-15.372
1775661706.949795,1775661707.312640,362.845,38.832,0.000,0.000,0.000,31.073,-44.330,-11.123
1775661707.313690,1775661707.689961,376.271,39.356,0.000,0.000,0.000,19.422,-45.888,-6.122
1775661707.692095,1775661708.063699,371.605,39.075,0.000,0.000,0.000,14.780,-47.309,0.821
1775661708.064734,1775661708.450178,385.444,37.791,0.000,0.000,0.000,1.863,-44.449,5.741
1775661708.451664,1775661708.820575,368.911,36.763,0.000,0.000,0.000,-9.153,-42.425,9.991
1775661708.821649,1775661709.200836,379.187,33.679,0.000,0.000,0.000,-15.500,-43.928,13.296
1775661709.201942,1775661709.585056,383.114,16.963,0.000,0.000,0.000,-7.750,-33.105,8.145
1775661709.586395,1775661709.958682,372.287,14.986,0.000,0.000,0.000,-3.875,-26.741,5.602
1775661709.960033,1775661710.343389,383.356,14.361,0.000,0.000,0.000,-1.938,-25.259,4.830
1775661710.344922,1775661710.739545,394.623,13.059,0.000,0.000,0.000,-0.969,-30.105,6.305
1775661710.740739,1775661711.117084,376.345,12.636,0.000,0.000,0.000,-0.484,-27.073,4.624
1775661711.118531,1775661711.492422,373.891,11.633,0.000,0.000,0.000,-16.063,-20.413,7.406
1775661711.493620,1775661711.869920,376.300,9.971,0.000,0.000,0.000,-19.406,-14.180,6.646
1775661711.871403,1775661712.244205,372.802,9.247,0.000,0.000,0.000,-20.994,-9.696,6.114
1775661712.245367,1775661712.621085,375.718,8.400,0.000,0.000,0.000,-19.462,-6.390,4.985
1775661712.622387,1775661713.000160,377.772,7.332,0.000,0.000,0.000,-22.186,-4.574,5.068
1775661713.001468,1775661713.377208,375.740,7.155,0.000,0.000,0.000,-24.120,-3.152,4.394
1775661713.378408,1775661713.751786,373.377,6.815,0.000,0.000,0.000,-21.522,-1.180,3.668
1775661713.752898,1775661714.125330,372.432,6.392,0.000,0.000,0.000,-20.995,0.438,3.191
1775661714.126378,1775661714.504336,377.958,5.495,0.000,0.000,0.000,-19.752,1.501,2.860
1775661714.505481,1775661714.883772,378.291,5.160,0.000,0.000,0.000,-21.734,3.001,2.815
1775661714.885543,1775661715.257312,371.769,4.792,0.000,0.000,0.000,-21.277,3.987,2.441
1775661715.258411,1775661715.635566,377.155,4.684,0.000,0.000,0.000,-20.279,4.723,1.725
1775661715.636531,1775661716.010718,374.187,4.704,0.000,0.000,0.000,-21.837,6.020,1.910
1775661716.012200,1775661716.391299,379.100,4.873,0.000,0.000,0.000,-22.905,7.751,1.758
1775661716.392421,1775661716.764235,371.813,4.948,0.000,0.000,0.000,-24.487,10.169,1.780
1775661716.765352,1775661717.136796,371.444,4.812,0.000,0.000,0.000,-21.573,10.408,1.371
1775661717.137826,1775661717.514497,376.670,5.015,0.000,0.000,0.000,-23.087,11.919,1.589
1775661717.515512,1775661717.884133,368.621,5.471,0.000,0.000,0.000,-27.535,17.006,2.184
1775661717.885145,1775661718.258121,372.976,5.833,0.000,0.000,0.000,-27.580,18.647,2.031
1775661718.259501,1775661718.659410,399.908,6.254,0.000,0.000,0.000,-29.086,23.180,1.157
1775661718.660617,1775661719.041966,381.349,6.446,0.000,0.000,0.000,-24.640,22.860,1.524
1775661719.043194,1775661719.433402,390.208,6.988,0.000,0.000,0.000,-27.877,25.364,1.849
1775661719.434534,1775661719.807959,373.425,7.045,0.000,0.000,0.000,-23.547,22.714,0.829
1775661719.809328,1775661720.188931,379.603,7.093,0.000,0.000,0.000,-21.211,22.049,0.503
1775661720.189963,1775661720.575686,385.723,7.123,0.000,0.000,0.000,-17.061,24.594,-0.165
1775661720.576694,1775661720.954891,378.197,7.713,0.000,0.000,0.000,-18.551,30.759,-0.718
1775661720.955973,1775661721.336926,380.953,8.127,0.000,0.000,0.000,-22.998,32.140,0.782
1775661721.338548,1775661721.725481,386.933,8.054,0.000,0.000,0.000,-16.187,32.667,-0.577
1775661721.726647,1775661722.102392,375.745,8.949,0.000,0.000,0.000,-9.986,39.552,-2.145
1775661722.103695,1775661722.481484,377.789,9.310,0.000,0.000,0.000,2.015,41.154,-1.871
1775661722.482641,1775661722.860577,377.935,11.158,0.000,0.000,0.000,19.316,45.084,-6.293
1775661723.233050,1775661723.628765,395.715,38.319,0.000,0.000,0.000,34.647,47.523,-15.297
1775661723.630194,1775661724.015109,384.915,38.911,0.000,0.000,0.000,17.323,38.883,-11.546
1775661724.016490,1775661724.406683,390.193,39.880,0.000,0.000,0.000,8.662,31.666,-10.237
1775661724.408417,1775661724.781912,373.496,39.728,0.000,0.000,0.000,4.331,21.877,-7.381
1775661724.783107,1775661725.149676,366.569,42.659,0.000,0.000,0.000,2.165,23.198,-10.779
1775661725.150745,1775661725.523965,373.219,43.911,0.000,0.000,0.000,1.083,17.339,-9.897
1775661725.524950,1775661725.908066,383.116,43.921,0.000,0.000,0.000,23.790,6.015,-6.341
1775661725.909440,1775661726.278906,369.465,45.898,0.000,0.000,0.000,36.812,-12.658,0.440
1775661726.279919,1775661726.662976,383.057,46.065,0.000,0.000,0.000,43.086,-23.571,2.741
1775661726.664014,1775661727.032199,368.186,24.226,0.000,0.000,0.000,40.715,-21.710,4.148
1775661727.033221,1775661727.416163,382.941,23.897,0.000,0.000,0.000,45.355,-35.108,12.533
1775661727.797356,1775661728.169842,372.487,59.503,0.000,0.000,0.000,47.678,-42.552,30.038
1775661728.171222,1775661728.544111,372.889,60.330,0.000,0.000,0.000,46.318,-38.825,18.851
1775661728.545091,1775661728.922135,377.044,58.584,0.000,0.000,0.000,46.778,-40.861,14.484
1775661728.924647,1775661729.298948,374.301,61.330,0.000,0.000,0.000,48.351,-45.335,23.215
1775661729.300252,1775661729.686501,386.249,62.380,0.000,0.000,0.000,46.822,-47.088,20.956
1775661729.687788,1775661730.063502,375.715,63.008,0.000,0.000,0.000,48.005,-48.434,20.876
1775661730.064810,1775661730.453621,388.811,61.769,0.000,0.000,0.000,38.835,-45.429,10.591
,,,,,, 
1775661730.829908,1775661731.196274,366.367,58.115,-1.445,1.699,0.000,0.000,0.000,0.000
1775661731.197875,1775661731.574691,376.816,30.862,-1.443,1.719,0.000,0.000,0.000,0.000
1775661731.575717,1775661731.958145,382.428,21.619,-1.443,1.716,0.000,0.000,0.000,0.000
1775661731.959398,1775661732.331116,371.718,20.604,-1.450,1.717,0.000,0.000,0.000,0.000
1775661732.332234,1775661732.712137,379.903,19.131,-1.440,1.742,0.000,0.000,0.000,0.000
1775661732.713477,1775661733.090744,377.267,15.102,-1.427,1.730,0.000,0.000,0.000,0.000
1775661733.091854,1775661733.468200,376.346,13.163,-1.398,1.695,0.000,0.000,0.000,0.000
1775661733.469503,1775661733.840448,370.944,9.944,-1.355,1.597,0.000,0.000,0.000,0.000
1775661733.841493,1775661734.212114,370.621,9.134,-1.285,1.568,0.000,0.000,0.000,0.000
1775661734.213171,1775661734.596535,383.364,8.450,-1.255,1.468,0.000,0.000,0.000,0.000
1775661734.597551,1775661734.969967,372.416,7.649,-1.175,1.435,0.000,0.000,0.000,0.000
1775661734.971037,1775661735.348117,377.080,7.035,-1.114,1.350,0.000,0.000,0.000,0.000
1775661735.350583,1775661735.745188,394.605,7.108,-1.062,1.259,0.000,0.000,0.000,0.000
1775661735.746760,1775661736.123789,377.029,7.057,-0.989,1.225,0.000,0.000,0.000,0.000
1775661736.124850,1775661736.494660,369.810,7.364,-0.927,1.135,0.000,0.000,0.000,0.000
1775661736.496228,1775661736.877723,381.495,7.299,-0.872,1.081,0.000,0.000,0.000,0.000
1775661736.878782,1775661737.252892,374.111,7.217,-0.817,1.017,0.000,0.000,0.000,0.000
1775661737.254071,1775661737.630846,376.775,7.103,-0.771,0.958,0.000,0.000,0.000,0.000
1775661737.632219,1775661738.005093,372.874,7.061,-0.728,0.884,0.000,0.000,0.000,0.000
1775661738.006078,1775661738.379805,373.726,7.244,-0.678,0.828,0.000,0.000,0.000,0.000
1775661738.381001,1775661738.759122,378.122,7.402,-0.630,0.780,0.000,0.000,0.000,0.000
1775661738.760198,1775661739.133397,373.198,7.433,-0.596,0.724,0.000,0.000,0.000,0.000
1775661739.134481,1775661739.507790,373.309,7.413,-0.533,0.683,0.000,0.000,0.000,0.000
1775661739.508821,1775661739.889819,380.998,7.616,-0.512,0.627,0.000,0.000,0.000,0.000
1775661739.890817,1775661740.264370,373.553,7.397,-0.479,0.599,0.000,0.000,0.000,0.000
1775661740.265501,1775661740.654999,389.498,7.420,-0.461,0.593,0.000,0.000,0.000,0.000
1775661740.656348,1775661741.029595,373.247,7.711,-0.425,0.526,0.000,0.000,0.000,0.000
1775661741.031148,1775661741.410467,379.319,7.851,-0.403,0.469,0.000,0.000,0.000,0.000
1775661741.411538,1775661741.791091,379.553,8.197,-0.383,0.445,0.000,0.000,0.000,0.000
1775661741.792298,1775661742.169101,376.803,7.994,-0.350,0.393,0.000,0.000,0.000,0.000
1775661742.170252,1775661742.557161,386.909,7.757,-0.330,0.401,0.000,0.000,0.000,0.000
1775661742.558749,1775661742.929302,370.553,8.026,-0.299,0.396,0.000,0.000,0.000,0.000
1775661742.930305,1775661743.306785,376.481,7.989,-0.256,0.371,0.000,0.000,0.000,0.000
1775661743.307807,1775661743.703146,395.339,8.058,-0.246,0.339,0.000,0.000,0.000,0.000
1775661743.704896,1775661744.074293,369.397,7.843,-0.229,0.297,0.000,0.000,0.000,0.000
,,,,,, 
1775661744.462521,1775661744.836607,374.086,7.552,0.000,0.000,0.000,-28.869,-12.873,-8.267
1775661744.837637,1775661745.211333,373.695,7.569,0.000,0.000,0.000,-29.213,-12.836,-7.139
1775661745.212541,1775661745.592744,380.203,7.389,0.000,0.000,0.000,-29.170,-13.202,-7.403
1775661745.594284,1775661745.976487,382.203,7.309,0.000,0.000,0.000,-28.806,-13.265,-7.001
1775661745.977594,1775661746.346652,369.058,7.437,0.000,0.000,0.000,-27.442,-12.429,-6.852
1775661746.350425,1775661746.735224,384.799,7.167,0.000,0.000,0.000,-26.802,-11.321,-6.742
1775661746.736180,1775661747.115750,379.570,7.274,0.000,0.000,0.000,-29.593,-11.845,-9.367
1775661747.117681,1775661747.505960,388.280,6.874,0.000,0.000,0.000,-26.269,-8.397,-7.601
1775661747.507086,1775661747.879619,372.533,6.767,0.000,0.000,0.000,-24.346,-6.044,-6.401
1775661747.880877,1775661748.251678,370.800,6.558,0.000,0.000,0.000,-23.002,-3.580,-5.098
1775661748.252707,1775661748.639552,386.845,6.448,0.000,0.000,0.000,-25.665,-1.915,-5.117
1775661748.640680,1775661749.024869,384.189,6.314,0.000,0.000,0.000,-26.251,-0.576,-4.342
1775661749.025990,1775661749.391851,365.860,6.144,0.000,0.000,0.000,-25.579,3.197,-3.834
1775661749.392911,1775661749.768330,375.419,5.867,0.000,0.000,0.000,-22.529,5.028,-3.249
1775661749.769734,1775661750.147877,378.142,5.718,0.000,0.000,0.000,-21.730,7.387,-2.925
1775661750.148996,1775661750.525717,376.721,5.778,0.000,0.000,0.000,-24.184,12.080,-2.409
1775661750.526783,1775661750.903213,376.430,5.711,0.000,0.000,0.000,-25.644,17.352,-2.691
1775661750.904256,1775661751.280888,376.631,5.910,0.000,0.000,0.000,-24.829,20.062,-1.922
1775661751.281853,1775661751.677852,396.000,6.132,0.000,0.000,0.000,-23.621,22.231,-2.148
1775661751.681384,1775661752.062876,381.492,6.537,0.000,0.000,0.000,-24.489,25.817,-1.336
1775661752.063996,1775661752.445722,381.727,6.733,0.000,0.000,0.000,-22.144,28.560,-1.107
1775661752.446841,1775661752.817881,371.040,7.296,0.000,0.000,0.000,-18.008,34.558,-2.219
1775661752.819063,1775661753.205301,386.239,7.803,0.000,0.000,0.000,-20.236,35.859,0.780
1775661753.206691,1775661753.588873,382.182,8.303,0.000,0.000,0.000,-14.319,36.090,0.862
1775661753.590424,1775661753.963615,373.191,9.203,0.000,0.000,0.000,-1.700,40.021,2.018
1775661753.964689,1775661754.343737,379.047,9.221,0.000,0.000,0.000,0.483,35.172,2.438
1775661754.345819,1775661754.749888,404.069,9.709,0.000,0.000,0.000,8.419,38.539,4.688
1775661754.751017,1775661755.127056,376.040,11.224,0.000,0.000,0.000,4.210,42.164,-2.068
1775661755.128081,1775661755.509850,381.769,16.247,0.000,0.000,0.000,2.105,46.004,-8.692
1775661755.511050,1775661755.888066,377.016,17.064,0.000,0.000,0.000,1.052,39.684,-5.332
1775661755.890091,1775661756.265295,375.203,17.621,0.000,0.000,0.000,0.526,31.070,-4.471
1775661756.266351,1775661756.651435,385.085,18.370,0.000,0.000,0.000,0.263,20.917,-2.582
1775661756.652398,1775661757.030020,377.622,18.904,0.000,0.000,0.000,23.193,12.379,-3.631
1775661757.031435,1775661757.411018,379.583,19.711,0.000,0.000,0.000,35.085,4.200,-6.017
1775661757.412240,1775661757.792620,380.380,19.476,0.000,0.000,0.000,37.818,-3.506,-4.976
1775661757.793845,1775661758.170070,376.225,20.571,0.000,0.000,0.000,42.393,-12.982,-5.364
1775661758.171184,1775661758.552238,381.054,21.681,0.000,0.000,0.000,45.631,-23.270,-2.456
1775661758.553525,1775661758.929458,375.933,28.279,0.000,0.000,0.000,47.816,-36.588,-5.821
1775661758.930599,1775661759.293789,363.189,23.878,0.000,0.000,0.000,44.921,-30.918,-2.693
1775661759.678032,1775661760.050752,372.721,117.583,0.000,0.000,0.000,43.198,-32.105,0.126
1775661760.051975,1775661760.423851,371.876,116.824,0.000,0.000,0.000,39.924,-30.867,0.479
1775661760.424997,1775661760.800408,375.411,117.206,0.000,0.000,0.000,42.562,-37.065,2.935
1775661760.801548,1775661761.174946,373.397,117.767,0.000,0.000,0.000,42.497,-42.424,11.059
1775661761.176288,1775661761.552288,376.000,117.881,0.000,0.000,0.000,37.144,-40.490,5.185
1775661761.553815,1775661761.929922,376.107,117.394,0.000,0.000,0.000,32.311,-40.675,6.919
1775661761.931217,1775661762.309787,378.570,116.522,0.000,0.000,0.000,17.040,-42.766,12.586
1775661762.311534,1775661762.694401,382.867,108.921,0.000,0.000,0.000,4.950,-42.058,14.085
1775661762.695848,1775661763.061285,365.438,108.795,0.000,0.000,0.000,-6.257,-41.368,12.810
1775661763.062383,1775661763.443264,380.882,14.226,0.000,0.000,0.000,-12.993,-35.270,9.591
1775661763.444360,1775661763.811742,367.383,13.722,0.000,0.000,0.000,-6.497,-32.738,7.501
1775661763.812881,1775661764.189339,376.458,13.431,0.000,0.000,0.000,-3.248,-27.749,7.032
1775661764.190728,1775661764.570043,379.315,12.050,0.000,0.000,0.000,-1.624,-21.024,4.294
1775661764.571105,1775661764.947224,376.119,10.347,0.000,0.000,0.000,-0.812,-17.728,2.099
1775661764.948328,1775661765.317364,369.036,9.749,0.000,0.000,0.000,-0.406,-14.340,0.656
1775661765.318573,1775661765.705056,386.484,8.979,0.000,0.000,0.000,-12.508,-9.177,-0.447
1775661765.706201,1775661766.085791,379.590,7.991,0.000,0.000,0.000,-18.170,-5.106,-0.516
1775661766.086916,1775661766.465486,378.570,7.288,0.000,0.000,0.000,-21.096,-2.371,-1.799
1775661766.466544,1775661766.847552,381.007,6.449,0.000,0.000,0.000,-19.574,-1.319,-1.395
1775661766.848651,1775661767.236146,387.495,6.010,0.000,0.000,0.000,-18.349,-0.234,-1.399
1775661767.237754,1775661767.633847,396.094,5.779,0.000,0.000,0.000,-24.146,1.916,-2.139
1775661767.635220,1775661768.010629,375.409,5.592,0.000,0.000,0.000,-26.658,4.187,-1.812
1775661768.011680,1775661768.408508,396.828,5.347,0.000,0.000,0.000,-21.997,3.229,-1.460
1775661768.409755,1775661768.784326,374.572,5.189,0.000,0.000,0.000,-21.229,3.835,-1.515
1775661768.785367,1775661769.163377,378.010,4.847,0.000,0.000,0.000,-18.355,3.669,-1.352
1775661769.164656,1775661769.553489,388.833,4.993,0.000,0.000,0.000,-23.710,6.495,-1.786
1775661769.554560,1775661769.926337,371.778,5.395,0.000,0.000,0.000,-28.834,12.451,-3.808
1775661769.927684,1775661770.305575,377.891,5.670,0.000,0.000,0.000,-29.813,14.605,-3.749
1775661770.306789,1775661770.688082,381.293,5.951,0.000,0.000,0.000,-27.212,16.161,-4.110
1775661770.689749,1775661771.059842,370.092,6.246,0.000,0.000,0.000,-26.754,15.076,-3.180
1775661771.060870,1775661771.436035,375.165,6.129,0.000,0.000,0.000,-24.582,15.319,-2.841
1775661771.437077,1775661771.811640,374.564,6.154,0.000,0.000,0.000,-23.693,19.231,-3.101
1775661771.812666,1775661772.189613,376.946,6.411,0.000,0.000,0.000,-22.556,19.559,-2.239
1775661772.190790,1775661772.572181,381.391,6.581,0.000,0.000,0.000,-19.186,21.607,-3.098
1775661772.573502,1775661772.943882,370.379,6.896,0.000,0.000,0.000,-17.764,23.236,-2.140
1775661772.945188,1775661773.318856,373.668,7.297,0.000,0.000,0.000,-17.553,30.950,-2.994
1775661773.320700,1775661773.701763,381.063,7.153,0.000,0.000,0.000,-12.172,31.554,-2.769
1775661773.702989,1775661774.071865,368.876,7.421,0.000,0.000,0.000,-4.911,35.468,-3.506
1775661774.073060,1775661774.452026,378.966,7.379,0.000,0.000,0.000,-4.189,31.399,-1.180
1775661774.453025,1775661774.828425,375.400,7.927,0.000,0.000,0.000,8.714,35.712,-3.926
1775661774.829627,1775661775.208654,379.027,8.154,0.000,0.000,0.000,9.031,34.275,-1.817
1775661775.209817,1775661775.597918,388.101,9.203,0.000,0.000,0.000,4.515,39.742,-2.831
1775661775.598957,1775661775.976743,377.786,11.320,0.000,0.000,0.000,2.258,43.612,-4.061
1775661775.978810,1775661776.368747,389.937,13.615,0.000,0.000,0.000,1.129,45.550,-3.760
1775661776.369891,1775661776.754048,384.156,13.905,0.000,0.000,0.000,0.564,33.457,-2.515
1775661776.755195,1775661777.134984,379.789,13.622,0.000,0.000,0.000,0.282,21.917,-1.024
1775661777.136513,1775661777.528790,392.277,15.060,0.000,0.000,0.000,24.509,20.447,-0.535
