img_ts,send_ts,dt_ms,px_error,w_x,w_y,w_z,v_x,v_y,v_z
1777066187.159069,1777066187.680633,521.564,100.000,0.000,0.000,0.000,-24.870,25.000,13.756
1777066188.683136,1777066189.172644,489.507,100.000,0.000,0.000,0.000,-37.434,-12.272,30.743
1777066189.174044,1777066189.666256,492.213,100.000,0.000,0.000,0.000,-43.717,18.864,40.358
1777066189.667709,1777066190.168010,500.300,100.000,0.000,0.000,0.000,-46.858,34.432,45.090
1777066190.668980,1777066191.153127,484.147,100.000,0.000,0.000,0.000,-48.429,-7.731,33.565
1777066191.154390,1777066191.649181,494.791,100.000,0.000,0.000,0.000,-49.215,21.134,41.752
1777066191.650394,1777066192.133965,483.571,236.107,0.000,0.000,0.000,-49.607,35.567,45.719
1777066192.620426,1777066193.091282,470.856,300.074,0.000,0.000,0.000,-49.804,42.784,47.092
1777066193.569717,1777066194.032694,462.978,431.122,0.000,0.000,0.000,-49.901,3.557,48.003
1777066195.509216,1777066195.992526,483.310,599.702,0.000,0.000,0.000,-49.951,25.684,48.994
1777066197.974795,1777066198.544797,570.002,7042.742,0.000,0.000,0.000,-49.975,37.842,48.875
1777066198.546152,1777066199.022336,476.184,7045.446,0.000,0.000,0.000,-49.987,43.921,49.288
1777066199.996441,1777066200.480291,483.850,7012.045,0.000,0.000,0.000,-49.968,46.960,47.939
1777066200.481570,1777066200.961779,480.210,7013.351,0.000,0.000,0.000,-49.984,48.480,48.938
1777066201.919157,1777066202.405984,486.827,7040.186,0.000,0.000,0.000,-49.988,49.240,46.756
1777066202.407166,1777066202.893656,486.490,397.681,0.000,0.000,0.000,-49.994,49.511,48.074
1777066202.894979,1777066203.367766,472.786,401.583,0.000,0.000,0.000,-49.971,49.755,47.403
1777066203.838062,1777066204.313811,475.749,401.031,0.000,0.000,0.000,-49.984,49.878,48.490
1777066204.801128,1777066205.276178,475.050,324.596,0.000,0.000,0.000,-49.992,49.939,48.757
1777066205.277621,1777066205.748198,470.576,330.121,0.000,0.000,0.000,-49.972,49.969,49.240
,,,,,, 
1777066206.220265,1777066206.710305,490.040,226.208,8.081,-9.547,0.000,0.000,0.000,0.000
1777066206.712525,1777066207.180335,467.811,227.909,8.095,-9.513,0.000,0.000,0.000,0.000
1777066207.182259,1777066207.651899,469.640,227.698,8.154,-9.562,0.000,0.000,0.000,0.000
1777066207.653136,1777066208.114959,461.823,230.289,8.058,-9.632,0.000,0.000,0.000,0.000
1777066208.116620,1777066208.600316,483.696,213.640,8.224,-9.549,0.000,0.000,0.000,0.000
1777066208.601723,1777066209.079157,477.433,212.823,7.982,-9.164,0.000,0.000,0.000,0.000
1777066209.080236,1777066209.560607,480.371,136.594,7.841,-9.381,0.000,0.000,0.000,0.000
1777066209.562265,1777066210.043044,480.779,134.647,7.702,-9.440,0.000,0.000,0.000,0.000
1777066210.509415,1777066210.992981,483.566,154.669,7.503,-9.396,0.000,0.000,0.000,0.000
1777066211.480413,1777066211.951987,471.574,181.819,7.168,-9.343,0.000,0.000,0.000,0.000
1777066212.886050,1777066213.370181,484.131,238.022,6.637,-9.185,0.000,0.000,0.000,0.000
1777066213.371439,1777066213.847667,476.227,229.999,6.374,-9.116,0.000,0.000,0.000,0.000
1777066213.849080,1777066214.339418,490.339,232.041,6.265,-9.000,0.000,0.000,0.000,0.000
1777066214.341165,1777066214.798565,457.400,226.399,6.055,-8.929,0.000,0.000,0.000,0.000
1777066214.799799,1777066215.263274,463.474,190.920,5.952,-8.946,0.000,0.000,0.000,0.000
1777066215.264562,1777066215.747619,483.057,192.597,5.916,-8.965,0.000,0.000,0.000,0.000
1777066215.748784,1777066216.251179,502.395,161.945,5.761,-8.918,0.000,0.000,0.000,0.000
1777066216.252683,1777066216.770717,518.035,155.392,5.596,-8.817,0.000,0.000,0.000,0.000
1777066217.717221,1777066218.202599,485.379,154.779,5.045,-8.515,0.000,0.000,0.000,0.000
1777066218.203839,1777066218.673050,469.211,153.487,4.772,-8.331,0.000,0.000,0.000,0.000
1777066218.674528,1777066219.154384,479.856,145.293,4.506,-8.126,0.000,0.000,0.000,0.000
1777066219.155611,1777066219.604450,448.839,144.627,4.261,-7.884,0.000,0.000,0.000,0.000
1777066219.605636,1777066220.079484,473.848,149.777,4.042,-8.049,0.000,0.000,0.000,0.000
1777066220.080658,1777066220.504420,423.761,141.852,3.935,-7.805,0.000,0.000,0.000,0.000
1777066220.505625,1777066220.967004,461.379,137.810,3.898,-7.767,0.000,0.000,0.000,0.000
1777066220.968282,1777066221.412796,444.514,143.192,3.745,-7.679,0.000,0.000,0.000,0.000
1777066221.414156,1777066221.825273,411.117,118.608,3.613,-7.551,0.000,0.000,0.000,0.000
1777066221.826599,1777066222.224820,398.221,67.514,3.372,-7.335,0.000,0.000,0.000,0.000
1777066222.226073,1777066222.640603,414.530,65.961,3.220,-7.164,0.000,0.000,0.000,0.000
1777066222.641889,1777066223.074918,433.029,63.415,3.096,-6.967,0.000,0.000,0.000,0.000
1777066223.077062,1777066223.480670,403.608,57.784,2.974,-6.750,0.000,0.000,0.000,0.000
1777066223.481905,1777066223.882955,401.049,59.681,2.802,-6.573,0.000,0.000,0.000,0.000
1777066223.884632,1777066224.268697,384.065,51.841,2.694,-6.288,0.000,0.000,0.000,0.000
1777066224.270147,1777066224.653260,383.112,50.221,2.539,-6.078,0.000,0.000,0.000,0.000
1777066224.654606,1777066225.052877,398.272,45.074,2.423,-5.811,0.000,0.000,0.000,0.000
1777066225.054158,1777066225.436232,382.074,34.609,2.221,-5.542,0.000,0.000,0.000,0.000
1777066225.437800,1777066225.818588,380.789,31.439,2.072,-5.332,0.000,0.000,0.000,0.000
1777066225.819872,1777066226.215584,395.712,29.784,1.990,-5.169,0.000,0.000,0.000,0.000
1777066226.217042,1777066226.603213,386.171,30.846,1.876,-4.977,0.000,0.000,0.000,0.000
1777066226.604771,1777066227.006063,401.293,29.748,1.771,-4.834,0.000,0.000,0.000,0.000
1777066227.007236,1777066227.438909,431.673,31.439,1.676,-4.564,0.000,0.000,0.000,0.000
,,,,,, 
1777066227.829164,1777066228.203166,374.002,28.604,0.000,0.000,0.000,47.433,-47.392,-29.458
1777066228.204231,1777066228.586078,381.847,28.140,0.000,0.000,0.000,47.407,-47.715,-28.655
1777066228.587207,1777066228.975439,388.232,29.323,0.000,0.000,0.000,48.017,-48.616,-31.741
1777066228.976849,1777066229.348523,371.674,28.307,0.000,0.000,0.000,41.995,-43.378,-24.953
1777066229.349654,1777066229.746572,396.918,28.754,0.000,0.000,0.000,43.934,-45.175,-25.487
1777066229.747878,1777066230.128173,380.295,31.712,0.000,0.000,0.000,46.900,-47.578,-22.899
1777066230.129483,1777066230.535327,405.843,30.831,0.000,0.000,0.000,47.770,-48.499,-26.476
1777066230.536684,1777066230.923065,386.381,29.837,0.000,0.000,0.000,45.041,-44.594,-23.266
1777066230.924582,1777066231.311734,387.151,27.459,0.000,0.000,0.000,40.467,-43.723,-20.749
1777066231.313140,1777066231.693073,379.932,27.792,0.000,0.000,0.000,44.522,-45.812,-26.279
1777066231.694390,1777066232.082338,387.948,26.228,0.000,0.000,0.000,36.434,-38.406,-20.798
1777066232.083882,1777066232.466904,383.023,25.717,0.000,0.000,0.000,41.396,-41.444,-21.942
1777066232.468509,1777066232.849357,380.849,25.999,0.000,0.000,0.000,44.836,-45.623,-28.105
1777066232.850736,1777066233.225821,375.085,26.682,0.000,0.000,0.000,44.124,-45.556,-25.996
1777066233.227089,1777066233.612133,385.045,26.258,0.000,0.000,0.000,41.954,-45.829,-23.441
1777066233.613296,1777066234.008334,395.039,30.431,0.000,0.000,0.000,45.977,2.085,-36.386
1777066234.009631,1777066234.403518,393.888,34.676,0.000,0.000,0.000,47.988,-23.951,-42.687
1777066234.404891,1777066234.785167,380.276,34.013,0.000,0.000,0.000,36.207,-29.776,-28.069
1777066234.786426,1777066235.164879,378.453,35.022,0.000,0.000,0.000,38.080,-39.430,-3.700
1777066235.166104,1777066235.577435,411.331,35.540,0.000,0.000,0.000,37.891,-44.629,17.236
1777066235.578669,1777066236.103706,525.038,36.509,0.000,0.000,0.000,32.922,-46.081,18.490
1777066236.105089,1777066236.528499,423.410,39.361,0.000,0.000,0.000,41.443,1.642,-14.645
1777066236.530422,1777066236.940486,410.064,38.700,0.000,0.000,0.000,38.437,-24.027,9.955
1777066236.941762,1777066237.335074,393.312,39.838,0.000,0.000,0.000,24.896,-36.845,27.605
,,,,,, 
1777066237.725003,1777066238.104199,379.196,37.585,1.282,-3.243,0.000,0.000,0.000,0.000
1777066238.105419,1777066238.482132,376.713,31.856,1.331,-3.046,0.000,0.000,0.000,0.000
1777066238.483751,1777066238.869606,385.855,33.149,1.328,-3.266,0.000,0.000,0.000,0.000
1777066238.871198,1777066239.266146,394.948,34.115,1.156,-3.106,0.000,0.000,0.000,0.000
1777066239.267321,1777066239.649400,382.079,32.819,1.055,-2.961,0.000,0.000,0.000,0.000
1777066239.650518,1777066240.024700,374.181,33.610,1.179,-3.256,0.000,0.000,0.000,0.000
1777066240.026339,1777066240.413483,387.145,31.053,1.209,-3.267,0.000,0.000,0.000,0.000
1777066240.414863,1777066240.801713,386.849,31.816,1.133,-2.946,0.000,0.000,0.000,0.000
1777066240.802856,1777066241.187562,384.705,31.190,1.132,-2.968,0.000,0.000,0.000,0.000
1777066241.188930,1777066241.585273,396.343,28.520,1.097,-2.933,0.000,0.000,0.000,0.000
1777066241.586523,1777066241.963802,377.279,28.968,1.051,-2.762,0.000,0.000,0.000,0.000
,,,,,, 
1777066242.349667,1777066242.748232,398.565,31.403,0.000,0.000,0.000,-20.138,-48.865,42.742
1777066242.749596,1777066243.144752,395.155,29.436,0.000,0.000,0.000,-11.372,-46.950,35.982
1777066243.146190,1777066243.524574,378.384,28.473,0.000,0.000,0.000,-24.231,-37.969,26.708
1777066243.525810,1777066243.919343,393.533,27.462,0.000,0.000,0.000,-33.248,-39.359,25.592
1777066243.920486,1777066244.297308,376.822,28.020,0.000,0.000,0.000,-20.133,-44.478,34.727
1777066244.299026,1777066244.683934,384.908,26.042,0.000,0.000,0.000,-12.937,-45.606,35.461
1777066244.685107,1777066245.113525,428.418,27.903,0.000,0.000,0.000,-24.212,-47.776,42.143
1777066245.115330,1777066245.596408,481.077,28.434,0.000,0.000,0.000,-14.574,-48.625,42.109
1777066245.598351,1777066246.013155,414.804,26.306,0.000,0.000,0.000,-16.003,-48.858,40.645
1777066246.014196,1777066246.403988,389.792,25.507,0.000,0.000,0.000,-11.099,-45.609,36.468
1777066246.406251,1777066246.804244,397.993,25.730,0.000,0.000,0.000,-27.386,-47.798,24.038
1777066246.805466,1777066247.200245,394.778,27.622,0.000,0.000,0.000,-32.932,-48.771,34.869
1777066247.201392,1777066247.599715,398.323,27.915,0.000,0.000,0.000,-36.707,-42.398,27.647
1777066247.600973,1777066247.994421,393.448,29.330,0.000,0.000,0.000,-40.098,-45.803,36.826
1777066247.995664,1777066248.382872,387.208,28.320,0.000,0.000,0.000,-32.153,-46.530,36.326
1777066248.383960,1777066248.766779,382.819,27.522,0.000,0.000,0.000,-32.771,-35.841,31.002
1777066248.768297,1777066249.149043,380.745,24.882,0.000,0.000,0.000,-36.132,-40.162,24.834
1777066249.150550,1777066249.543089,392.540,23.824,0.000,0.000,0.000,-39.049,-40.578,28.227
1777066249.544368,1777066249.934593,390.225,22.515,0.000,0.000,0.000,-36.955,-38.120,22.418
1777066249.935872,1777066250.320920,385.049,22.620,0.000,0.000,0.000,-38.955,-38.087,20.322
1777066250.322290,1777066250.695531,373.242,18.857,0.000,0.000,0.000,-34.576,-31.591,16.714
1777066250.696719,1777066251.069101,372.381,16.032,0.000,0.000,0.000,-30.835,-20.503,14.775
1777066251.070504,1777066251.453521,383.017,15.569,0.000,0.000,0.000,-30.567,-25.849,13.825
1777066251.457540,1777066251.843728,386.188,12.992,0.000,0.000,0.000,-25.994,-21.522,11.101
1777066251.844835,1777066252.229691,384.856,11.812,0.000,0.000,0.000,-28.754,-20.865,11.154
1777066252.230845,1777066252.606078,375.233,11.338,0.000,0.000,0.000,-28.361,-14.462,7.689
1777066252.607251,1777066252.982971,375.720,10.351,0.000,0.000,0.000,-30.659,-10.546,9.483
1777066252.984660,1777066253.369235,384.575,9.478,0.000,0.000,0.000,-33.291,-3.443,12.655
1777066253.370731,1777066253.743204,372.473,10.197,0.000,0.000,0.000,-40.727,-7.618,2.953
1777066253.744716,1777066254.112888,368.172,9.959,0.000,0.000,0.000,-41.740,3.354,7.948
1777066254.114136,1777066254.492723,378.587,11.113,0.000,0.000,0.000,-45.063,9.204,-0.049
1777066254.493790,1777066254.867748,373.958,12.154,0.000,0.000,0.000,-45.967,0.774,3.627
1777066254.869114,1777066255.251667,382.554,13.146,0.000,0.000,0.000,-47.039,11.448,-2.663
1777066255.252830,1777066255.622990,370.160,14.030,0.000,0.000,0.000,-45.551,18.359,-1.929
1777066255.625061,1777066256.015107,390.046,16.652,0.000,0.000,0.000,-47.631,32.820,-17.129
1777066256.016306,1777066256.414204,397.898,18.430,0.000,0.000,0.000,-48.310,32.781,-14.682
1777066256.415447,1777066256.791440,375.993,23.141,0.000,0.000,0.000,-49.146,41.310,-29.645
1777066256.792658,1777066257.180402,387.744,25.840,0.000,0.000,0.000,-49.528,4.529,-30.358
1777066257.181728,1777066257.586983,405.256,26.569,0.000,0.000,0.000,-49.261,24.819,-19.231
1777066257.588809,1777066257.973035,384.225,26.869,0.000,0.000,0.000,-47.277,4.532,2.939
1777066257.975167,1777066258.389463,414.296,26.846,0.000,0.000,0.000,-44.664,25.286,12.111
1777066258.390829,1777066258.786706,395.877,26.876,0.000,0.000,0.000,-44.395,31.410,17.099
1777066258.787858,1777066259.146712,358.854,35.753,0.000,0.000,0.000,-47.139,40.705,-16.446
1777066259.148345,1777066259.524675,376.330,36.208,0.000,0.000,0.000,-46.994,32.892,7.474
1777066259.525877,1777066259.893436,367.560,37.490,0.000,0.000,0.000,-48.479,-8.005,26.174
1777066259.894527,1777066260.255483,360.957,37.138,0.000,0.000,0.000,-47.340,16.888,25.105
1777066260.256545,1777066260.614486,357.941,33.682,0.000,0.000,0.000,-47.499,18.236,29.786
1777066260.615564,1777066260.964304,348.740,34.717,0.000,0.000,0.000,-48.586,34.073,36.181
1777066260.965462,1777066261.316502,351.039,37.124,0.000,0.000,0.000,-49.268,-6.401,42.969
1777066261.317572,1777066261.666831,349.259,37.348,0.000,0.000,0.000,-47.477,13.636,35.309
1777066262.024329,1777066262.389530,365.201,72.092,0.000,0.000,0.000,-0.404,31.818,-7.332
1777066262.390574,1777066262.747098,356.524,65.014,0.000,0.000,0.000,-25.111,-2.868,20.351
1777066262.748810,1777066263.109402,360.592,65.737,0.000,0.000,0.000,-36.756,21.087,27.225
1777066263.110771,1777066263.489442,378.671,66.554,0.000,0.000,0.000,-42.623,35.542,34.420
1777066263.490609,1777066263.872446,381.837,69.060,0.000,0.000,0.000,-46.303,-4.501,12.801
1777066263.873666,1777066264.264142,390.476,71.775,0.000,0.000,0.000,1.198,22.676,-18.411
1777066264.265431,1777066264.653666,388.235,76.965,0.000,0.000,0.000,25.599,36.336,-34.204
1777066264.654782,1777066265.025584,370.802,78.257,0.000,0.000,0.000,12.800,42.903,-42.092
1777066265.027131,1777066265.421576,394.445,83.087,0.000,0.000,0.000,6.400,46.316,-46.034
1777066265.815624,1777066266.235796,420.172,81.954,0.000,0.000,0.000,3.200,48.018,-48.017
1777066266.237695,1777066266.657791,420.096,96.265,0.000,0.000,0.000,1.600,49.009,-49.009
1777066267.488081,1777066267.879064,390.983,341.899,0.000,0.000,0.000,0.800,49.475,-49.504
1777066267.880181,1777066268.271754,391.573,347.866,0.000,0.000,0.000,0.400,49.536,-49.752
1777066268.272839,1777066268.660681,387.842,346.884,0.000,0.000,0.000,25.200,49.040,-49.876
1777066268.662179,1777066269.054462,392.284,344.292,0.000,0.000,0.000,37.418,44.690,-49.509
1777066269.055853,1777066269.447785,391.931,339.850,0.000,0.000,0.000,42.020,33.677,-46.962
1777066269.449147,1777066269.837702,388.555,316.255,0.000,0.000,0.000,42.920,25.947,-43.480
1777066269.840696,1777066270.227264,386.568,321.031,0.000,0.000,0.000,46.460,37.357,-46.740
1777066270.228739,1777066270.621919,393.180,305.863,0.000,0.000,0.000,47.536,36.079,-47.269
1777066270.624279,1777066271.006441,382.163,206.098,0.000,0.000,0.000,48.194,34.017,-48.202
1777066271.409828,1777066271.800648,390.820,131.774,0.000,0.000,0.000,44.851,22.378,-40.882
1777066271.801897,1777066272.177417,375.520,123.851,0.000,0.000,0.000,46.707,28.976,-43.790
1777066272.179264,1777066272.567243,387.979,116.746,0.000,0.000,0.000,46.300,17.561,-39.413
1777066272.568426,1777066272.954437,386.011,114.226,0.000,0.000,0.000,43.153,15.324,-34.629
1777066272.956444,1777066273.339994,383.550,113.452,0.000,0.000,0.000,42.858,11.644,-33.114
1777066273.341331,1777066273.732901,391.570,113.425,0.000,0.000,0.000,44.256,6.796,-33.763
1777066273.734024,1777066274.115311,381.287,97.894,0.000,0.000,0.000,42.329,4.977,-31.031
1777066274.116551,1777066274.493744,377.194,96.186,0.000,0.000,0.000,41.237,6.640,-29.003
1777066274.494815,1777066274.897056,402.242,94.025,0.000,0.000,0.000,40.013,-0.107,-26.974
1777066274.898325,1777066275.293227,394.902,16.003,0.000,0.000,0.000,42.273,-0.195,-28.736
1777066275.294282,1777066275.684167,389.884,15.285,0.000,0.000,0.000,35.602,-0.645,-22.336
1777066275.685893,1777066276.066895,381.002,13.261,0.000,0.000,0.000,33.527,-0.044,-19.881
1777066276.068425,1777066276.450495,382.070,13.253,0.000,0.000,0.000,39.901,3.514,-25.768
1777066276.452169,1777066276.829701,377.532,13.187,0.000,0.000,0.000,40.386,0.607,-24.663
1777066276.831147,1777066277.220439,389.292,12.572,0.000,0.000,0.000,36.676,1.177,-20.283
1777066277.221862,1777066277.606128,384.266,12.306,0.000,0.000,0.000,40.425,-0.163,-22.593
1777066277.608238,1777066277.986547,378.308,11.558,0.000,0.000,0.000,31.759,-1.873,-16.434
1777066277.988677,1777066278.377516,388.839,21.528,0.000,0.000,0.000,40.879,-24.925,-33.205
1777066278.379138,1777066278.767038,387.901,21.195,0.000,0.000,0.000,36.796,-14.252,-24.192
1777066278.769797,1777066279.151709,381.912,27.204,0.000,0.000,0.000,43.398,-28.909,-36.897
1777066279.153620,1777066279.540792,387.173,27.573,0.000,0.000,0.000,41.301,-16.909,-26.130
1777066279.542333,1777066279.924060,381.727,28.067,0.000,0.000,0.000,41.703,-14.370,-22.885
1777066279.930367,1777066280.318930,388.563,29.775,0.000,0.000,0.000,45.778,-18.670,-32.092
1777066280.320832,1777066280.697336,376.503,31.902,0.000,0.000,0.000,47.789,-21.754,-37.084
1777066280.698564,1777066281.075576,377.012,34.780,0.000,0.000,0.000,48.845,-27.278,-39.268
1777066281.076616,1777066281.460608,383.992,35.027,0.000,0.000,0.000,47.581,-20.426,-32.043
1777066281.461746,1777066281.845120,383.374,35.457,0.000,0.000,0.000,41.987,-13.920,-22.753
1777066281.846727,1777066282.229844,383.116,26.018,0.000,0.000,0.000,44.242,-17.395,-23.892
1777066282.231432,1777066282.613667,382.235,26.378,0.000,0.000,0.000,42.568,-15.167,-18.026
1777066282.615340,1777066282.993297,377.956,23.079,0.000,0.000,0.000,46.265,-27.909,-30.401
1777066282.995295,1777066283.374767,379.472,23.153,0.000,0.000,0.000,43.414,-20.566,-20.282
1777066283.376704,1777066283.765175,388.471,25.856,0.000,0.000,0.000,46.683,-29.785,-24.701
1777066283.766528,1777066284.147812,381.284,24.612,0.000,0.000,0.000,47.700,-27.573,-19.143
1777066284.150207,1777066284.551524,401.318,24.115,0.000,0.000,0.000,48.630,-29.857,-23.645
1777066284.553654,1777066284.931626,377.972,29.986,0.000,0.000,0.000,49.315,-39.715,-28.586
1777066284.932763,1777066285.305018,372.255,29.775,0.000,0.000,0.000,47.099,-30.500,-16.305
1777066285.306556,1777066285.682298,375.743,33.186,0.000,0.000,0.000,48.535,-37.032,-25.437
1777066285.684575,1777066286.076645,392.071,33.602,0.000,0.000,0.000,48.509,-34.460,-13.415
1777066286.078777,1777066286.458903,380.126,35.831,0.000,0.000,0.000,49.186,-35.964,-8.365
1777066286.460192,1777066286.859365,399.173,36.861,0.000,0.000,0.000,49.591,-41.866,-0.378
1777066286.860662,1777066287.248541,387.879,37.918,0.000,0.000,0.000,48.946,-39.021,5.483
1777066287.250160,1777066287.628491,378.331,39.557,0.000,0.000,0.000,49.470,-43.818,26.679
1777066287.629624,1777066288.009207,379.583,41.989,0.000,0.000,0.000,49.725,-45.433,30.043
1777066288.010263,1777066288.397243,386.980,45.878,0.000,0.000,0.000,49.862,-47.524,32.141
1777066288.784038,1777066289.180698,396.660,145.481,0.000,0.000,0.000,49.924,-47.713,33.659
1777066289.181870,1777066289.577816,395.946,144.380,0.000,0.000,0.000,49.813,-46.343,26.771
1777066289.579262,1777066289.957291,378.028,145.785,0.000,0.000,0.000,49.749,-47.287,31.383
1777066289.958496,1777066290.347939,389.443,145.907,0.000,0.000,0.000,49.608,0.746,-3.302
1777066290.349257,1777066290.731519,382.262,149.997,0.000,0.000,0.000,49.804,-24.625,22.847
1777066291.107915,1777066291.493373,385.458,277.183,0.000,0.000,0.000,49.902,-37.313,36.423
1777066291.494981,1777066291.866655,371.674,279.013,0.000,0.000,0.000,49.937,-43.644,43.076
1777066291.867838,1777066292.258234,390.396,278.032,0.000,0.000,0.000,49.791,-46.795,46.480
1777066292.261111,1777066292.648781,387.670,188.578,0.000,0.000,0.000,49.896,-48.398,48.239
1777066292.650720,1777066293.025064,374.344,195.830,0.000,0.000,0.000,49.948,-49.199,49.119
1777066293.409464,1777066293.794370,384.906,295.077,0.000,0.000,0.000,49.953,-49.544,2.145
1777066294.965633,1777066295.352740,387.106,211.540,0.000,0.000,0.000,47.415,-48.877,-11.710
1777066295.751858,1777066296.128140,376.281,223.570,0.000,0.000,0.000,18.401,-49.162,10.570
1777066296.130306,1777066296.514121,383.815,208.975,0.000,0.000,0.000,-12.452,-44.292,19.515
1777066296.515612,1777066296.896265,380.652,207.779,0.000,0.000,0.000,18.774,-47.146,-15.129
1777066296.898176,1777066297.290189,392.013,118.509,0.000,0.000,0.000,34.387,-48.573,-32.452
1777066297.291994,1777066297.665524,373.530,117.330,0.000,0.000,0.000,0.228,-49.250,7.789
1777066297.666772,1777066298.046144,379.373,98.659,0.000,0.000,0.000,0.114,-44.304,-9.609
1777066298.047781,1777066298.424611,376.830,80.980,0.000,0.000,0.000,0.057,-44.793,13.851
1777066298.426555,1777066298.807297,380.742,63.625,0.000,0.000,0.000,0.029,-47.272,31.433
1777066298.808705,1777066299.197252,388.547,63.674,0.000,0.000,0.000,0.014,-47.512,38.335
1777066299.199022,1777066299.585783,386.761,45.142,0.000,0.000,0.000,0.007,-47.968,42.842
1777066299.587068,1777066299.972413,385.345,44.712,0.000,0.000,0.000,0.004,-37.929,43.547
1777066299.973711,1777066300.363305,389.594,45.630,0.000,0.000,0.000,0.002,-41.019,45.784
1777066300.365254,1777066300.747967,382.713,36.750,0.000,0.000,0.000,0.001,-13.340,40.871
1777066300.749106,1777066301.120886,371.779,27.569,0.000,0.000,0.000,-23.900,-15.022,42.158
1777066301.121995,1777066301.501395,379.400,25.481,0.000,0.000,0.000,-34.492,-21.131,42.949
1777066301.502766,1777066301.884687,381.921,24.439,0.000,0.000,0.000,-33.917,-13.064,31.653
1777066301.885886,1777066302.274620,388.734,23.514,0.000,0.000,0.000,-36.028,-11.709,30.229
1777066302.275877,1777066302.664069,388.192,20.306,0.000,0.000,0.000,-36.114,-10.295,21.509
1777066302.665169,1777066303.044191,379.022,18.389,0.000,0.000,0.000,-32.052,-7.480,15.973
1777066303.045409,1777066303.433642,388.233,15.889,0.000,0.000,0.000,-28.581,-5.458,13.143
1777066303.435539,1777066303.834763,399.224,14.575,0.000,0.000,0.000,-32.549,-4.841,13.533
1777066303.836246,1777066304.225444,389.198,13.125,0.000,0.000,0.000,-37.135,-6.748,16.528
1777066304.227016,1777066304.617353,390.337,11.738,0.000,0.000,0.000,-32.762,-1.358,11.935
1777066304.618657,1777066304.993289,374.631,10.971,0.000,0.000,0.000,-38.947,5.165,16.784
1777066304.994632,1777066305.386326,391.694,9.978,0.000,0.000,0.000,-39.350,7.027,10.721
1777066305.387512,1777066305.787995,400.483,10.063,0.000,0.000,0.000,-38.554,7.917,7.590
1777066305.789562,1777066306.171734,382.172,10.377,0.000,0.000,0.000,-41.720,12.094,11.342
1777066306.172851,1777066306.550234,377.383,10.831,0.000,0.000,0.000,-42.922,13.780,4.882
1777066306.551356,1777066306.939351,387.995,11.104,0.000,0.000,0.000,-38.852,15.918,5.437
1777066306.940429,1777066307.312595,372.166,12.298,0.000,0.000,0.000,-42.670,22.162,7.639
1777066307.314127,1777066307.695680,381.553,13.034,0.000,0.000,0.000,-44.451,23.206,7.720
1777066307.697153,1777066308.076779,379.626,13.929,0.000,0.000,0.000,-46.285,28.167,-6.722
1777066308.078691,1777066308.464211,385.520,15.263,0.000,0.000,0.000,-46.848,30.710,2.828
1777066308.465380,1777066308.857226,391.846,15.504,0.000,0.000,0.000,-46.510,32.431,2.543
1777066308.858426,1777066309.234611,376.185,16.772,0.000,0.000,0.000,-47.453,36.835,-1.883
1777066309.235883,1777066309.628843,392.960,17.537,0.000,0.000,0.000,-46.378,36.354,4.812
1777066309.630024,1777066310.074946,444.922,17.343,0.000,0.000,0.000,-43.289,32.625,10.736
1777066310.077692,1777066310.548806,471.114,17.838,0.000,0.000,0.000,-44.219,37.198,7.991
1777066310.550946,1777066311.009352,458.406,19.723,0.000,0.000,0.000,-46.307,42.306,-11.117
1777066311.010697,1777066311.425803,415.106,19.590,0.000,0.000,0.000,-44.515,40.218,2.736
1777066311.427181,1777066311.823850,396.669,25.681,0.000,0.000,0.000,-44.627,45.109,-23.626
1777066311.825071,1777066312.219164,394.094,38.522,0.000,0.000,0.000,-44.681,47.554,-36.813
1777066312.220301,1777066312.607910,387.609,51.183,0.000,0.000,0.000,-41.058,48.777,-43.406
1777066312.609422,1777066312.995719,386.297,57.547,0.000,0.000,0.000,-2.911,49.388,-46.702
1777066313.777584,1777066314.178272,400.689,183.327,0.000,0.000,0.000,23.373,49.023,-48.046
1777066314.179783,1777066314.568853,389.069,186.549,0.000,0.000,0.000,36.630,48.618,-48.955
1777066314.570307,1777066314.956881,386.574,190.106,0.000,0.000,0.000,18.315,49.209,-49.465
1777066315.753579,1777066316.135134,381.554,283.601,0.000,0.000,0.000,9.158,39.699,-48.892
1777066316.136832,1777066316.520409,383.577,271.206,0.000,0.000,0.000,4.579,30.009,-43.983
1777066316.522863,1777066316.911387,388.524,270.303,0.000,0.000,0.000,2.289,39.653,-46.860
1777066316.912907,1777066317.292852,379.945,166.778,0.000,0.000,0.000,1.145,13.907,-46.486
1777066317.294232,1777066317.686307,392.075,153.646,0.000,0.000,0.000,25.572,25.773,-47.796
1777066317.688216,1777066318.073223,385.007,155.895,0.000,0.000,0.000,37.786,28.263,-48.521
1777066318.075465,1777066318.458078,382.613,152.410,0.000,0.000,0.000,41.840,16.942,-35.706
1777066318.459884,1777066318.864071,404.187,150.235,0.000,0.000,0.000,45.901,17.552,-40.219
,,,,,, 
1777066319.254147,1777066319.635243,381.096,40.556,0.414,-1.385,0.000,0.000,0.000,0.000
1777066319.636396,1777066320.037354,400.958,39.240,0.431,-1.420,0.000,0.000,0.000,0.000
1777066320.038583,1777066320.426595,388.012,47.552,0.433,-1.412,0.000,0.000,0.000,0.000
1777066320.428281,1777066320.822905,394.623,48.335,0.466,-1.428,0.000,0.000,0.000,0.000
